game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2022_07_GB_WAS,3307,2022,7,REG,4,1,10,682,6,WAS,GB,pass,(11:22) (Shotgun) 4-T.Heinicke sacked at WAS 34 for -3 yards (55-K.Enagbare).,true,0.853727340698242,0.8178945779800413,-0.035832762718200684,0.853727340698242,0.146272659301758,0.853727340698242,0.146272659301758,-0.0358327627182007
2022_07_KC_SF,3468,2022,7,REG,4,1,10,852,5,KC,SF,pass,(14:12) (Shotgun) 15-P.Mahomes sacked at KC 14 for -6 yards (97-N.Bosa).,true,0.73019278049469,0.7055401802062989,-0.024652600288391113,0.73019278049469,0.26980721950531,0.26980721950531,0.73019278049469,-0.0246526002883911
2022_07_NYG_JAX,4199,2022,7,REG,4,1,10,51,-6,JAX,NYG,no_play,"(:51) (Shotgun) 16-T.Lawrence sacked at JAX 25 for -10 yards (97-D.Lawrence). PENALTY on NYG-22-A.Jackson, Defensive Holding, 5 yards, enforced at JAX 35 - No Play.",true,0.129918828606606,0.129918828606606,0,0.129918828606606,0.870081171393395,0.129918828606606,0.870081171393395,0
2022_07_PIT_MIA,3926,2022,7,REG,4,2,10,115,-6,PIT,MIA,pass,(1:55) (Shotgun) 8-K.Pickett sacked at PIT 28 for 0 yards (sack split by 94-C.Wilkins and 15-J.Phillips).,true,0.146874889731407,0.1316996365785597,-0.01517525315284729,0.146874889731407,0.853125110268593,0.853125110268593,0.146874889731407,-0.0151752531528473
2022_08_ARI_MIN,3925,2022,8,REG,4,3,6,321,8,MIN,ARI,pass,(5:21) (Shotgun) 8-K.Cousins sacked at MIN 32 for -8 yards (99-J.Watt).,true,0.949951350688934,0.9244194030761715,-0.02553194761276245,0.949951350688934,0.0500486493110657,0.949951350688934,0.0500486493110657,-0.0255319476127625
2022_08_ARI_MIN,4526,2022,8,REG,4,2,10,27,-8,ARI,MIN,pass,(:27) (Shotgun) 1-K.Murray sacked at MIN 44 for -7 yards (55-Z.Smith).,true,0.0600105635821819,0.0261054895818233,-0.0339050740003586,0.0600105635821819,0.939989436417818,0.939989436417818,0.0600105635821819,-0.0339050740003586
2022_08_ARI_MIN,4545,2022,8,REG,4,3,17,10,-8,ARI,MIN,pass,"(:10) (No Huddle, Shotgun) 1-K.Murray sacked at ARI 49 for -7 yards (97-H.Phillips).",true,0.0261054895818234,0,-0.0261054895818234,0.0261054895818234,0.973894510418177,0.973894510418177,0.0261054895818234,-0.0261054895818234
2022_08_CAR_ATL,3700,2022,8,REG,4,3,9,115,-3,CAR,ATL,pass,(1:55) (Shotgun) 11-P.Walker sacked at CAR 18 for -8 yards (54-R.Evans).,true,0.229314371943474,0.15214791893959062,-0.07716645300388339,0.229314371943474,0.770685628056526,0.770685628056526,0.229314371943474,-0.0771664530038834
2022_08_DEN_JAX,3424,2022,8,REG,4,3,8,531,-4,JAX,DEN,pass,"(8:51) (Shotgun) 16-T.Lawrence sacked at DEN 48 for -6 yards (93-D.Jones). Penalty on JAX-74-C.Robinson, Offensive Holding, declined.",true,0.37261763215065,0.2784738540649414,-0.09414377808570862,0.37261763215065,0.62738236784935,0.37261763215065,0.62738236784935,-0.0941437780857086
2022_08_MIA_DET,3248,2022,8,REG,4,3,9,782,-4,DET,MIA,pass,(13:02) (Shotgun) 16-J.Goff sacked at DET 17 for -10 yards (92-Z.Sieler).,true,0.306316822767258,0.24751558899879492,-0.05880123376846311,0.306316822767258,0.693683177232742,0.306316822767258,0.693683177232742,-0.0588012337684631
